"10"" x 10"" Black Forest Swatch",621023,Ultra Durable Braided Rugs,801063621023,Black Forest,Homespice Decor Black Forest Indoor/Outdoor Braided Rug,,,"10"" x 10""",,,4.995,9.99,20,,Rectangle,Square,N,Braided,India,Double Sided,"A striking combination of blacks and greys flecked with mustard brings to mind the dark beauty of winter forests.  There is no need to compromise beauty for durability. Our Ultra Durable indoor/outdoor rugs are amazing. They resist stains from food, pets, and liquids, while adding color, texture and interest to all your living spaces. This amazing absorbent material leaves the surface below dry with most moderate spills. To clean, simply run under water in your sink or use a hose.",Black,"Grey, Mustard","Black, Grey, Mustard",N,N,"Country, Primitive, Casual",Olefin,"60% Olefin , 20% viscose, 20% polyester",Rinse or hose with water and lay flat to dry. May use a mild detergent. Vacuum regularly using a hard surface attachment. Vacuuming with a beater brush is not recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.3,1,2,14,14,0.38,30084,https://homespice.egnyte.com/fl/ibsqrUfaLY,Ultra Durable,,,,,,,,,,,,,,
"10"" x 10"" Aegean Sea Swatch",621047,Ultra Durable Braided Rugs,801063621047,Aegean Sea,Homespice Decor Aegean Sea Indoor/Outdoor Braided Rug,,,"10"" x 10""",,,4.995,9.99,20,,Rectangle,Square,N,Braided,India,Double Sided,"A striking display of blues and ivory paired with pastel green and sand tones. Just smell the sea air. There is no need to compromise beauty for durability. Our Ultra Durable indoor/outdoor rugs are amazing. They resist stains from food, pets, and liquids, while adding color, texture and interest to all your living spaces. This amazing absorbent material leaves the surface below dry with most moderate spills. To clean, simply run under water in your sink or use a hose.",Blue,"Ivory, Tan","Blue, Ivory, Tan",N,Y,"Country, Primitive, Casual",Olefin,"60% Olefin , 20% viscose, 20% polyester",Rinse or hose with water and lay flat to dry. May use a mild detergent. Vacuum regularly using a hard surface attachment. Vacuuming with a beater brush is not recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.3,1,2,14,14,0.38,30084,https://homespice.egnyte.com/fl/ibsqrUfaLY,Ultra Durable,,,,,,,,,,,,,,
"10"" x 10"" Black Mist Swatch",621085,Ultra Durable Braided Rugs,801063621085,Black Mist,Homespice Decor Black Mist Indoor/Outdoor Braided Rug,,,"10"" x 10""",,,4.995,9.99,20,,Rectangle,Square,N,Braided,India,Double Sided,"This rug offers a dramatic display of black, softened with shades of brown and cream.  There is no need to compromise beauty for durability. Our Ultra Durable indoor/outdoor rugs are amazing. They resist stains from food, pets, and liquids, while adding color, texture and interest to all your living spaces. This amazing absorbent material leaves the surface below dry with most moderate spills. To clean, simply run under water in your sink or use a hose.",Black,"Brown, Cream","Black, Brown, Cream",N,N,"Country, Primitive, Casual",Olefin,"60% Olefin , 20% viscose, 20% polyester",Rinse or hose with water and lay flat to dry. May use a mild detergent. Vacuum regularly using a hard surface attachment. Vacuuming with a beater brush is not recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.3,1,2,14,14,0.38,30084,https://homespice.egnyte.com/fl/ibsqrUfaLY,Ultra Durable,,,,,,,,,,,,,,
"10"" x 10"" Tuscany Swatch",621092,Ultra Durable Braided Rugs,801063621092,Tuscany ,Homespice Decor Tuscany  Indoor/Outdoor Braided Rug,,,"10"" x 10""",,,4.995,9.99,20,,Rectangle,Square,N,Braided,India,Double Sided,"Olive trees, bursting with green fruit. Stone washed walls with red tile roofs. This rug brings home all the colors of the Tuscan countryside.  There is no need to compromise beauty for durability. Our Ultra Durable indoor/outdoor rugs are amazing. They resist stains from food, pets, and liquids, while adding color, texture and interest to all your living spaces. This amazing absorbent material leaves the surface below dry with most moderate spills. To clean, simply run under water in your sink or use a hose.",Beige,"Red, Green","Beige, Red, Green",N,Y,"Country, Primitive, Casual",Olefin,"60% Olefin , 20% viscose, 20% polyester",Rinse or hose with water and lay flat to dry. May use a mild detergent. Vacuum regularly using a hard surface attachment. Vacuuming with a beater brush is not recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.3,1,2,14,14,0.38,30084,https://homespice.egnyte.com/fl/ibsqrUfaLY,Ultra Durable,,,,,,,,,,,,,,
"10"" x 10"" Driftwood Swatch",621122,Ultra Durable Braided Rugs,801063621122,Driftwood,Homespice Decor Driftwood Indoor/Outdoor Braided Rug,,,"10"" x 10""",,,4.995,9.99,20,,Rectangle,Square,N,Braided,India,Double Sided,"A warm, rich combination of black, brown and gray, softened with cream, makes a simple yet stunning statement.  There is no need to compromise beauty for durability. Our Ultra Durable indoor/outdoor rugs are amazing. They resist stains from food, pets, and liquids, while adding color, texture and interest to all your living spaces. This amazing absorbent material leaves the surface below dry with most moderate spills. To clean, simply run under water in your sink or use a hose.",Chocolate,"Beige, Black","Chocolate, Beige, Black",N,N,"Country, Primitive, Casual",Olefin,"60% Olefin , 20% viscose, 20% polyester",Rinse or hose with water and lay flat to dry. May use a mild detergent. Vacuum regularly using a hard surface attachment. Vacuuming with a beater brush is not recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.3,1,2,14,14,0.38,30084,https://homespice.egnyte.com/fl/ibsqrUfaLY,Ultra Durable,,,,,,,,,,,,,,
"10"" x 10"" Barcelona Swatch",621153,Ultra Durable Braided Rugs,801063621153,Barcelona,Homespice Decor Barcelona Indoor/Outdoor Braided Rug,,,"10"" x 10""",,,4.995,9.99,20,,Rectangle,Square,N,Braided,India,Double Sided,"Capture the splendour of Spain. This colorful blend of mauves, dark and olive greens, gold and cream adds excitement and energy.  There is no need to compromise beauty for durability. Our Ultra Durable indoor/outdoor rugs are amazing. They resist stains from food, pets, and liquids, while adding color, texture and interest to all your living spaces. This amazing absorbent material leaves the surface below dry with most moderate spills. To clean, simply run under water in your sink or use a hose.",Gold,"Red, Green","Gold, Red, Green",N,N,"Country, Primitive, Casual",Olefin,"60% Olefin , 20% viscose, 20% polyester",Rinse or hose with water and lay flat to dry. May use a mild detergent. Vacuum regularly using a hard surface attachment. Vacuuming with a beater brush is not recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.3,1,2,14,14,0.38,30084,https://homespice.egnyte.com/fl/ibsqrUfaLY,Ultra Durable,,,,,,,,,,,,,,
"10"" x 10"" Rainforest Swatch",621160,Ultra Durable Braided Rugs,801063621160,Rainforest,Homespice Decor Rainforest Indoor/Outdoor Braided Rug,,,"10"" x 10""",,,4.995,9.99,20,,Rectangle,Square,N,Braided,India,Double Sided,"Lush greens, cool slate, vibrant burgundy and tropical tan invoke images of a Zen-like paradise.  There is no need to compromise beauty for durability. Our Ultra Durable indoor/outdoor rugs are amazing. They resist stains from food, pets, and liquids, while adding color, texture and interest to all your living spaces. This amazing absorbent material leaves the surface below dry with most moderate spills. To clean, simply run under water in your sink or use a hose.",Beige,"Red, Green","Beige, Red, Green",N,N,"Country, Primitive, Casual",Olefin,"60% Olefin , 20% viscose, 20% polyester",Rinse or hose with water and lay flat to dry. May use a mild detergent. Vacuum regularly using a hard surface attachment. Vacuuming with a beater brush is not recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.3,1,2,14,14,0.38,30084,https://homespice.egnyte.com/fl/ibsqrUfaLY,Ultra Durable,,,,,,,,,,,,,,
"10"" x 10"" Midnight Moon Swatch",621184,Ultra Durable Braided Rugs,801063621184,Midnight Moon,Homespice Decor Midnight Moon Indoor/Outdoor Braided Rug,,,"10"" x 10""",,,4.995,9.99,20,,Rectangle,Square,N,Braided,India,Double Sided,"Dramatic shades of black, grey and slate give way to subtle hints of cream - like moon beams peeking out from a night sky.  There is no need to compromise beauty for durability. Our Ultra Durable indoor/outdoor rugs are amazing. They resist stains from food, pets, and liquids, while adding color, texture and interest to all your living spaces. This amazing absorbent material leaves the surface below dry with most moderate spills. To clean, simply run under water in your sink or use a hose.",Grey,"Black, Chololate","Grey, Black, Chololate",N,N,"Country, Primitive, Casual",Olefin,"60% Olefin , 20% viscose, 20% polyester",Rinse or hose with water and lay flat to dry. May use a mild detergent. Vacuum regularly using a hard surface attachment. Vacuuming with a beater brush is not recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.3,1,2,14,14,0.38,30084,https://homespice.egnyte.com/fl/ibsqrUfaLY,Ultra Durable,,,,,,,,,,,,,,
"10"" x 10"" Sea Breeze Swatch",621191,Ultra Durable Braided Rugs,801063621191,Sea Breeze,Homespice Decor Sea Breeze Indoor/Outdoor Braided Rug,,,"10"" x 10""",,,4.995,9.99,20,,Rectangle,Square,N,Braided,India,Double Sided,"Capture sandy beaches next to the blue sea in this palette of beige and cream accented with pale sea blue.  There is no need to compromise beauty for durability. Our Ultra Durable indoor/outdoor rugs are amazing. They resist stains from food, pets, and liquids, while adding color, texture and interest to all your living spaces. This amazing absorbent material leaves the surface below dry with most moderate spills. To clean, simply run under water in your sink or use a hose.",Beige,"Blue, Grey","Beige, Blue, Grey",N,Y,"Country, Primitive, Casual",Olefin,"60% Olefin , 20% viscose, 20% polyester",Rinse or hose with water and lay flat to dry. May use a mild detergent. Vacuum regularly using a hard surface attachment. Vacuuming with a beater brush is not recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.3,1,2,14,14,0.38,30084,https://homespice.egnyte.com/fl/ibsqrUfaLY,Ultra Durable,,,,,,,,,,,,,,
"10"" x 10"" Country Walk Swatch",621207,Ultra Durable Braided Rugs,801063621207,Country Walk,Homespice Decor Country Walk Indoor/Outdoor Braided Rug,,,"10"" x 10""",,,4.995,9.99,20,,Rectangle,Square,N,Braided,India,Double Sided,"A beautiful rug where warm earth colors, shades of brown, cream and green come together. There is no need to compromise beauty for durability. Our Ultra Durable indoor/outdoor rugs are amazing. They resist stains from food, pets, and liquids, while adding color, texture and interest to all your living spaces. This amazing absorbent material leaves the surface below dry with most moderate spills. To clean, simply run under water in your sink or use a hose.",Brown,"Cream, Green","Brown, Cream, Green",N,Y,"Country, Primitive, Casual",Olefin,"60% Olefin , 20% viscose, 20% polyester",Rinse or hose with water and lay flat to dry. May use a mild detergent. Vacuum regularly using a hard surface attachment. Vacuuming with a beater brush is not recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.3,1,2,14,14,0.38,30084,https://homespice.egnyte.com/fl/ibsqrUfaLY,Ultra Durable,,,,,,,,,,,,,,
"10"" x 10"" Azure Swatch",621214,Ultra Durable Braided Rugs,801063621214,Azure,Homespice Decor Azure Indoor/Outdoor Braided Rug,,,"10"" x 10""",,,4.995,9.99,20,,Rectangle,Square,N,Braided,India,Double Sided,"Azure is as soothing as the sea itself, with heather blue as far as the eye can see. There is no need to compromise beauty for durability. Our Ultra Durable indoor/outdoor rugs are amazing. They resist stains from food, pets, and liquids, while adding color, texture and interest to all your living spaces. This amazing absorbent material leaves the surface below dry with most moderate spills. To clean, simply run under water in your sink or use a hose.",Blue,,Blue,N,N,"Country, Primitive, Casual",Olefin,"60% Olefin , 20% viscose, 20% polyester",Rinse or hose with water and lay flat to dry. May use a mild detergent. Vacuum regularly using a hard surface attachment. Vacuuming with a beater brush is not recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.3,1,2,14,14,0.38,30084,https://homespice.egnyte.com/fl/ibsqrUfaLY,Ultra Durable,,,,,,,,,,,,,,
"10"" x 10"" Juniper Swatch",621221,Ultra Durable Braided Rugs,801063621221,Juniper,Homespice Decor Juniper Indoor/Outdoor Braided Rug,,,"10"" x 10""",,,4.995,9.99,20,,Rectangle,Square,N,Braided,India,Double Sided,"Juniper delights with beautiful shades of blue and just a hint of black, grey and soft white. There is no need to compromise beauty for durability. Our Ultra Durable indoor/outdoor rugs are amazing. They resist stains from food, pets, and liquids, while adding color, texture and interest to all your living spaces. This amazing absorbent material leaves the surface below dry with most moderate spills. To clean, simply run under water in your sink or use a hose.",Blue,Grey,"Blue, Grey",N,N,"Country, Primitive, Casual",Olefin,"60% Olefin , 20% viscose, 20% polyester",Rinse or hose with water and lay flat to dry. May use a mild detergent. Vacuum regularly using a hard surface attachment. Vacuuming with a beater brush is not recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.3,1,2,14,14,0.38,30084,https://homespice.egnyte.com/fl/ibsqrUfaLY,Ultra Durable,,,,,,,,,,,,,,
