Product Name,Item Number,Miscellaneous,Detailed Product Description,Product Summary Overview,Size,minimum_quantity,Unit Price,minimum_quantityP2,tier_2_price,minimum_quantityP3,tier_3_price,multiple_of,Product Images,Quantity,MSRP,Sale Price,Ship Days,Is Active,Brand,Categories,Variations,Section,Sku,isImageAvailable,,
Product Name,Item Number,Miscellaneous,Detailed Product Description,Product Summary Overview,Size,minimum_quantity,Unit Price,minimum_quantityP2,tier_2_price,minimum_quantityP3,tier_3_price,multiple_of,Product Images,Quantity,MSRP,Sale Price,Ship Days,Is Active,Brand,Categories,Variations,Section,Sku,isImageAvailable,,
Fresh Produce Long Table Runner,IHF-505 RUB,(All) Market Street Wholesale|Table Runners,"Part of the Fresh Produce collection, featuring cream & black tones.
This table runner measures 13in. x 54in.
Be sure to check out the rest of our Fresh Produce collection to find matching items!",,,2,12.00,,,,,2,IHF-505_Table_0dfb7871-a8aa-4efc-ad22-726d91a1d5b7_1024x1024.jpg,1,24,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871874,1,,
Big Bear Basin Table Runner,IHF-507 OVR,(All) Market Street Wholesale|Table Runners,"Part of the Big Bear Basin collection, featuring tan & black tones.
This table runner measures 19in. x 72in.
Be sure to check out the rest of our Big Bear Basin collection to find matching items!",,,1,17.50,,,,,1,IHF-507_OVR_1024x1024.jpg,1,35,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871875,1,,
Stargazer Charcoal Long Table Runner,IHF-511 RUB,(All) Market Street Wholesale|Table Runners,"Part of the Stargazer Charcoal collection, featuring cream & gray tones.
This table runner measures 13in. x 54in.
Be sure to check out the rest of our Stargazer Charcoal collection to find matching items!",,,2,12.00,,,,,2,IHF-511_Table_1024x1024.jpg,1,24,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871876,1,,
Stargazer Latte Long Table Runner,IHF-512 RUB,(All) Market Street Wholesale|Table Runners,"Part of the Stargazer Latte collection, featuring cream & tan tones.
This table runner measures 13in. x 54in.
Be sure to check out the rest of our Stargazer Latte collection to find matching items!",,,2,12.00,,,,,2,IHF-512_Table_1024x1024.jpg,1,24,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871877,1,,
Cottage Grove Table Runner,IHF-513 OVR,(All) Market Street Wholesale|Table Runners,"Part of the Cottage Grove collection, featuring cream & black tones.
This table runner measures 19in. x 72in.
Depicts the words ""Believe In Your Dreams""",,,1,17.50,,,,,1,IHF-513_Table_b06979b0-4386-4575-b833-684921843479_1024x1024.jpg,1,35,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871878,1,,
Vintage Bike Short Table Runner,IHF-514 RUS,(All) Market Street Wholesale|Table Runners,"Part of the Vintage Bike collection, featuring gray tones.
This table runner measures 13in. x 36in.
Be sure to check out the rest of our Vintage Bike collection to find matching items!",,,2,10.00,,,,,2,IHF-521_Table_e7f83df8-73a8-4257-9a4c-e533892ea58e_1024x1024.jpg,1,20,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871879,1,,
Nottingham Green Table Runner,IHF-515 OVR,(All) Market Street Wholesale|Table Runners,"Part of the Nottingham Green collection, featuring cream & green tones.
This table runner measures 19in. x 72in.
Be sure to check out the rest of our Nottingham Green collection to find matching items!",,,1,17.50,,,,,1,IHF-515-OVR_64745e21-a9cc-4f0a-b9be-95847dc3835d_1024x1024.jpg,1,35,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871880,1,,
Blue Lace Table Runner,IHF-517 OVR,(All) Market Street Wholesale|Table Runners,"Part of the Blue Lace collection, featuring blue tones.
This table runner measures 13in. x 72in.
Be sure to check out the rest of our Blue Lace collection to find matching items!",,,1,15.00,,,,,1,IHF-517_Table_417d5dcb-df8c-43de-a3bb-f8b7bb28ac43_1024x1024.jpg,1,30,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871881,1,,
Green Lace Table Runner,IHF-518 OVR,(All) Market Street Wholesale|Table Runners,"Part of the Green Lace collection, featuring green tones.
This table runner measures 19in. x 72in.
Be sure to check out the rest of our Green Lace collection to find matching items!",,,1,15.00,,,,,1,IHF-518_Table_515c8d0b-5bba-46af-8a2f-593a6b1e84e7_1024x1024.jpg,1,30,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871882,1,,
13in x 72in Deluxe Burlap Natural Tan Table Runner,OH-110 RUB,(All) Market Street Wholesale|Table Runners,"Our premium highest-grade material features reinforced stitching and is 30% thicker than the fabric other manufacturers use|Measures 13x72"" and is finished with fringed edges|Handmade from soft, 100% cotton|Neutral tan coloration creates a versatile look that coordinates with endless styles|Care Instructions: Machine Washable, Lay Flat or Line Dry, Warm Iron As Needed|Manufactured and sold only by Olivia's Heartland",,,1,6.00,,,,,1,burlap_runner_ddb05808-7b87-4705-a63d-c7a0d02e1c57_1024x1024.jpg,1,12,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871883,1,,
13in x 48in Deluxe Burlap Natural Tan Table Runner,OH-110 RUM,(All) Market Street Wholesale|Table Runners,"Our premium highest-grade material features reinforced stitching and is 30% thicker than the fabric other manufacturers use|Measures 13x48"" and is finished with fringed edges|Handmade from soft, 100% cotton|Neutral tan coloration creates a versatile look that coordinates with endless styles|Care Instructions: Machine Washable, Lay Flat or Line Dry, Warm Iron As Needed|Manufactured and sold only by Olivia's Heartland",,,1,4.00,,,,,1,burlap_runner_d9ec19c6-87c2-427f-9e35-d787f20b42aa_1024x1024.jpg,1,8,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871884,1,,
13in x 36in Deluxe Burlap Natural Tan Table Runner,OH-110 RUS,(All) Market Street Wholesale|Table Runners,"Our premium highest-grade material features reinforced stitching and is 30% thicker than the fabric other manufacturers use|Measures 13x36"" and is finished with fringed edges|Handmade from soft, 100% cotton|Neutral tan coloration creates a versatile look that coordinates with endless styles|Care Instructions: Machine Washable, Lay Flat or Line Dry, Warm Iron As Needed|Manufactured and sold only by Olivia's Heartland",,,1,3.50,,,,,1,burlap_runner_719332f8-6c56-4d23-a082-180846696267_1024x1024.jpg,1,7,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871885,1,,
8in x 24in Deluxe Burlap Natural Tan Table Runner,OH-110 RUS1,(All) Market Street Wholesale|Table Runners,"Our premium highest-grade material features reinforced stitching and is 30% thicker than the fabric other manufacturers use|Measures 8x24"" and is finished with fringed edges|Handmade from soft, 100% cotton|Neutral tan coloration creates a versatile look that coordinates with endless styles|Care Instructions: Machine Washable, Lay Flat or Line Dry, Warm Iron As Needed|Manufactured and sold only by Olivia's Heartland",,,1,3.00,,,,,1,burlap_runner_bbaa4f0d-b246-4a75-aacd-356204c0b3a3_1024x1024.jpg,1,6,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871886,1,,
Bramble Short Table Runner,IHF-343 RUS,(All) Market Street Wholesale|Table Runners,"Part of the Bramble collection, featuring black, red, green, & tan tones.
This table runner measures 13in. x 36in.
Be sure to check out the rest of our Bramble collection to find matching items!",,,2,6.00,,,,,2,IHF-343RUS__59350.1508258773.jpg,1,12,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871887,1,,
Picnic Red Long Table Runner,IHF-352 RUB-R,(All) Market Street Wholesale|Table Runners,"Part of the Picnic Red collection, featuring white & red tones.
This table runner measures 13in. x 54in.
Be sure to check out the rest of our Picnic Red collection to find matching items!",,,2,9.00,,,,,2,IHF-352RUB-R__91388.1508258789.jpg,1,18,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871888,1,,
Wheel Long Table Runner,IHF-359 RUB,(All) Market Street Wholesale|Table Runners,"Part of the Wheel collection, featuring red, white, & blue tones.
This table runner measures 13in. x 54in.
Be sure to check out the rest of our Wheel collection to find matching items!",,,2,12.00,,,,,2,IHF-359RUB__77079.1508258805.jpg,1,24,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871889,1,,
Au Natural Reversible Short Table Runner,IHF-367 RUS,(All) Market Street Wholesale|Table Runners,"Part of the Au Natural collection, featuring tan & cream tones.
This table runner measures 13in. x 36in.
Be sure to check out the rest of our Au Natural collection to find matching items!",,,2,7.00,,,,,2,IHF-367RUS__55660.1508258817.jpg,1,14,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871890,1,,
Burlap Check Indigo Long Table Runner,IHF-371 RUB-IND,(All) Market Street Wholesale|Table Runners,"Features beautiful indigo tones.
This table runner measures 13in. x 54in.
Be sure to check out the rest of our Burlap collection to find matching items!",,,2,7.00,,,,,2,IHF-371RUB-IND__77154.1508258824.jpg,1,14,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871891,1,,
Burlap Check Black Short Table Runner,IHF-371 RUS-BL,(All) Market Street Wholesale|Table Runners,"Features beautiful black tones.
This table runner measures 13in. x 36in.
Be sure to check out the rest of our Burlap collection to find matching items!",,,2,5.00,,,,,2,IHF-371RUS-BL__58759.1508258826.jpg,1,10,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871892,1,,
Burlap Check Yellow Short Table Runner,IHF-371 RUS-YEL,(All) Market Street Wholesale|Table Runners,"Features beautiful yellow tones.
This table runner measures 13in. x 36in.
Be sure to check out the rest of our Burlap collection to find matching items!",,,2,5.00,,,,,2,IHF-371RUS-YEL__22922.1508258826.jpg,1,10,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871893,1,,
Timber Trail Short Table Runner,IHF-410 RUS,(All) Market Street Wholesale|Table Runners,"Part of the Timber Trail collection, featuring tan & black tones.
This table runner measures 13in. x 36in.
Be sure to check out the rest of our Timber Trail collection to find matching items!",,,2,10.00,,,,,2,IHF-410RUS__12479.1508258891.jpg,1,20,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871894,1,,
Sorbet Blue Short Table Runner,IHF-422 RUS,(All) Market Street Wholesale|Table Runners,"Part of the Sorbet Blue collection, featuring blue tones.
This table runner measures 13in. x 36in.
Be sure to check out the rest of our Sorbet Blue collection to find matching items!",,,2,7.50,,,,,2,IHF-422RUS__86633.1508258903.jpg,1,15,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871895,1,,
Sorbet Green Short Table Runner,IHF-423 RUS,(All) Market Street Wholesale|Table Runners,"Part of the Sorbet Green collection, featuring green tones.
This table runner measures 13in. x 36in.
Be sure to check out the rest of our Sorbet Green collection to find matching items!",,,2,7.50,,,,,2,IHF-423RUS__78906.1508258904.jpg,1,15,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871896,1,,
Maritime Long Table Runner,IHF-433 RUB,(All) Market Street Wholesale|Table Runners,"Part of the Maritime collection, featuring blue & cream tones.
This table runner measures 13in. x 54in.
Be sure to check out the rest of our Maritime collection to find matching items!",,,2,16.00,,,,,2,IHF-433RUB__29726.1508258920.jpg,1,32,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871897,1,,
Evelyn Black Long Table Runner,IHF-455 RUB,(All) Market Street Wholesale|Table Runners,"Part of the Evelyn Black collection, featuring black & tan tones.
This table runner measures 13in. x 54in.
Be sure to check out the rest of our Evelyn Black collection to find matching items!",,,2,10.00,,,,,2,IHF-455RUB__11290.1508258931.jpg,1,20,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871898,1,,
Classifieds Wine Short Table Runner,IHF-465 RUS,(All) Market Street Wholesale|Table Runners,"Part of the Classifieds Wine collection, featuring tan & red tones.
This table runner measures 13in. x 36in.
Be sure to check out the rest of our Classifieds Wine collection to find matching items!",,,2,3.50,,,,,2,IHF-465RUS__03102.1508258949.jpg,1,7,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871899,1,,
Dresden Short Table Runner,IHF-504 RUS,(All) Market Street Wholesale|Table Runners,"Part of the Dresden collection, featuring cream & tan tones.
This table runner measures 13in. x 36in.
Be sure to check out the rest of our Dresden collection to find matching items!",,,2,6.50,,,,,2,IHF-504RUS__73949.1508258953.jpg,1,13,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871900,1,,
Fresh Produce Short Table Runner,IHF-505 RUS,(All) Market Street Wholesale|Table Runners,"Part of the Fresh Produce collection, featuring cream & black tones.
This table runner measures 13in. x 36in.
Be sure to check out the rest of our Fresh Produce collection to find matching items!",,,2,9.00,,,,,2,IHF-505RUS__30868.1508258954.jpg,1,18,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871901,1,,
Stargazer Latte Short Table Runner,IHF-512 RUS,(All) Market Street Wholesale|Table Runners,"Part of the Stargazer Latte collection, featuring cream & tan tones.
This table runner measures 13in. x 36in.
Be sure to check out the rest of our Stargazer Latte collection to find matching items!",,,2,9.00,,,,,2,IHF-512RUS__99330.1508258960.jpg,1,18,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871902,1,,
"Nottingham Blue Table Runner: 19""X72""",IHF-516 OVR,(All) Market Street Wholesale|Table Runners,"Part of the Nottingham Blue collection, featuring cream & blue tones.|This table runner measures 19in. x 72in.|Be sure to check out the rest of our Nottingham Blue collection to find matching items!",,,1,17.50,,,,,1,IHF-516OVR__75292.1508258966.jpg,1,35,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871903,1,,
Cambridge Black Table Runner,IHF-314 RUB,(All) Market Street Wholesale|Table Runners,"13""x54""
Machine wash on gentle cycle with cold water and hang dry.
Material: 100% cotton
Part of our CAMBRIDGE BLACK Collection
Color: black and tan
 SKU:IHF-314 RUB",,,1,6,,,,,1,IHF-314RUB__66492.1508258760.jpg,1,12,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871904,1,,
Cambridge Black Table Runner,IHF-314 RUS,(All) Market Street Wholesale|Table Runners,"13""x36""
Machine wash on gentle cycle with cold water and hang dry.
Material: 100% cotton
Part of our CAMBRIDGE BLACK Collection
Color: black and tan
 SKU:IHF-314 RUS",,,1,4.5,,,,,1,IHF-314RUS__59876.1508258760.jpg,1,9,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871905,1,,
Cambridge Wine Table Runner,IHF-315 RUB,(All) Market Street Wholesale|Table Runners,"13""x54""
Machine wash on gentle cycle with cold water and hang dry.
Material: 100% cotton
Part of our CAMBRIDGE WINE Collection
Color: burgundy and tan
 SKU:IHF-315 RUB",,,1,6,,,,,1,IHF-315RUB__52225.1508258762.jpg,1,12,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871906,1,,
Cambridge Wine Table Runner,IHF-315 RUS,(All) Market Street Wholesale|Table Runners,"13""x36""
Machine wash on gentle cycle with cold water and hang dry.
Material: 100% cotton
Part of our CAMBRIDGE WINE Collection
Color: burgundy and tan
 SKU:IHF-315 RUS",,,1,4.5,,,,,1,IHF-315RUS__02490.1508258763.jpg,1,9,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871907,1,,
Cambridge Mustard Table Runner,IHF-316 RUB,(All) Market Street Wholesale|Table Runners,"13""x54""
Machine wash on gentle cycle with cold water and hang dry.
Material: 100% cotton
Part of our CAMBRIDGE MUSTARD Collection
Color: mustard and tan
 SKU:IHF-316 RUB",,,1,6,,,,,1,IHF-316RUB__89450.1508258765.jpg,1,12,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871908,1,,
Cambridge Mustard Table Runner,IHF-316 RUS,(All) Market Street Wholesale|Table Runners,"13""x36""
Machine wash on gentle cycle with cold water and hang dry.
Material: 100% cotton
Part of our CAMBRIDGE MUSTARD Collection
Color: mustard and tan
 SKU:IHF-316 RUS",,,1,4.5,,,,,1,IHF-316RUS__96433.1508258765.jpg,1,9,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871909,1,,
Cambridge Navy Table Runner,IHF-318 RUB,(All) Market Street Wholesale|Table Runners,"13""x54""
Machine wash on gentle cycle with cold water and hang dry.
Material: 100% cotton
Part of our CAMBRIDGE NAVY Collection
Color: navy and tan
 SKU:IHF-318 RUB",,,1,6,,,,,1,IHF-318RUB__73787.1508258767.jpg,1,12,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871910,1,,
Cambridge Navy Table Runner,IHF-318 RUS,(All) Market Street Wholesale|Table Runners,"13""x36""
Machine wash on gentle cycle with cold water and hang dry.
Material: 100% cotton
Part of our CAMBRIDGE NAVY Collection
Color: navy and tan
 SKU:IHF-318 RUS",,,1,4.5,,,,,1,IHF-318RUS__28738.1508258768.jpg,1,9,,2,1,Market Street Wholesale,"Farmhouse Home-Towels, Runners, Placemats..",,Kitchen & Dining-Table Runners,316871911,1,,
